group,n,mean,median,std,q25,q75,iqr
<53,36,0.3532575540928359,0.2050749957561493,0.7558838432892739,0.0,0.34375,0.34375
>=53,39,0.45691205424567427,0.34375,0.6921530871346465,0.0,0.42969998717308044,0.42969998717308044
