group,n,mean,median,std,q25,q75,iqr
Black,16,0.44580546393990517,0.38671875,0.5081489583035853,0.0,0.6875,0.6875
Other,7,0.06138571245329721,0.0,0.16241132920394505,0.0,0.0,0.0
White,53,0.3274918207296173,0.0,0.7931609800862635,0.0,0.3905999958515167,0.3905999958515167
