group,n,mean,median,std,q25,q75,iqr
Non-White,84,0.940189414375909,0.9734247030351877,0.0733997990054773,0.9222868715614767,0.9775263746674634,0.05523950310598669
White,144,0.9352066701450453,0.9659483968508226,0.05449909271275373,0.8983158561396709,0.9787626203374089,0.080446764197738
