group,n,mean,median,std,q25,q75,iqr
Female,114,0.9784536721577184,0.34375,1.9236602082717413,0.0,0.7335435118370214,0.7335435118370214
Male,114,1.7380886846346528,0.3905999958515167,5.637675113751658,0.0,1.2547842793313042,1.2547842793313042
