group,n,mean,median,std,q25,q75,iqr
40-60,86,1.4958495774758063,0.34375,6.0002159500154955,0.0,0.8298859120657514,0.8298859120657514
60+,97,1.1658645737618571,0.34375,2.3004261218109536,0.0,1.03125,1.03125
<40,45,1.5100866968113524,0.34375,3.2615604507498417,0.0,1.375,1.375
