group,n,mean,median,std,q25,q75,iqr
Non-White,23,0.8639406632766555,0.8888888888888888,0.09665388660084683,0.8662608794584448,0.914228214932582,0.04796733547413723
White,53,0.8756268524822761,0.8851001286055484,0.04448692239549051,0.860170371909412,0.9078058012436754,0.047635429334263346
