group,n,mean,median,std,q25,q75,iqr
Female,114,0.9526043936789254,0.9751836462219814,0.04342213504623361,0.9279692788852456,0.9816958046608294,0.05372652577558379
Male,114,0.942082494575928,0.9742050830751886,0.06579990983197345,0.9112255013866475,0.9823603265488128,0.0711348251621653
