group,n,mean,median,std,q25,q75,iqr
Female,69,0.9834073737764263,0.9843509913027911,0.005655891993901893,0.9789139673553955,0.987032041270292,0.008118073914896495
Male,69,0.9785077999519789,0.9846901728183687,0.03938811939379371,0.980536712965602,0.9887882219705549,0.008251509004952973
