group,n,mean,median,std,q25,q75,iqr
40-60,53,0.9737446062825539,0.9803203436453317,0.043623540888360485,0.9766079292819894,0.9844976173671457,0.007889688085156332
60+,63,0.9772424626346022,0.9798170317140089,0.0100754938207872,0.9741047482184246,0.9834462658126976,0.00934151759427293
<40,22,0.9816654664501274,0.9812290647783597,0.00477798820643118,0.9777284768687082,0.9855793706505431,0.0078508937818349
