group,n,mean,median,std,q25,q75,iqr
Black,65,0.9386977198258939,0.9723369438167225,0.08390505485224116,0.932975113122172,0.9777455833232725,0.04477047020110059
Other,19,0.9382220293860124,0.9710128872641335,0.054016727858155866,0.8986984815618221,0.981081012076493,0.08238253051467093
White,144,0.9333443127336183,0.9649619761492059,0.05790879264472618,0.8938557596597593,0.9793545800761676,0.08549882041640833
