group,n,mean,median,std,q25,q75,iqr
Non-White,56,0.9730892809333006,0.979063987572928,0.042151047066884384,0.9766079292819894,0.9823603265488128,0.005752397266823417
White,82,0.9790046318121131,0.9808506095296519,0.009856532357857902,0.9760152482378907,0.9853337891662431,0.009318540928352492
