group,n,mean,median,std,q25,q75,iqr
<53,36,0.8771742260358655,0.8963814664322425,0.08150822384550845,0.8744885838722449,0.911467410247473,0.03697882637522809
>=53,39,0.8675468056454898,0.8781412991939308,0.04481868840005783,0.8410295230885693,0.9011422424832249,0.06011271939465568
