group,n,mean,median,std,q25,q75,iqr
Hispanic,8,1.763732913992209,1.1171986162662506,1.4658937007089328,0.6076698900821893,2.7619592434265874,2.154289353344398
Non-Hispanic,66,2.1418144545190625,1.2653181394011621,2.486762119047229,0.6875,3.990000009536743,3.302500009536743
