group,n,mean,median,std,q25,q75,iqr
40-60,29,0.9659568994472084,0.9710544705579462,0.019104241908116465,0.9644053275177195,0.974484052532833,0.010078725015113532
60+,26,0.9656300683531486,0.9694943629754609,0.012742169304196797,0.960887498222159,0.9741010060763025,0.013213507854143436
<40,21,0.9733702354684939,0.9764646610047503,0.012250148691928382,0.9721089544935574,0.9794509011285161,0.007341946634958685
