group,n,mean,median,std,q25,q75,iqr
40-60,29,0.8806064433303912,0.8864068695370476,0.03321389738307234,0.8721987926312098,0.9025934315378575,0.03039463890664773
60+,26,0.8632715885794723,0.8651605543892753,0.0439519121260508,0.8290490059633615,0.8965705130148823,0.06752150705152082
<40,21,0.8823694382252246,0.9078079767166315,0.09501794943328558,0.8960579454632686,0.9191275676090002,0.023069622145731605
