stat_key,test,p_raw,p_adjusted,reject_h0,effect_size,effect_name
age_by_sex,mann_whitney,0.10722603953746686,0.21445207907493372,false,0.06616800920598387,r_rb
age_by_race,mann_whitney,0.005753659549024284,0.027080884077681843,true,-0.1293310276769304,r_rb
sex_by_race,chi2,0.3218009788211657,0.3218009788211657,false,0.09358963611395124,cramers_v
race_by_manufacturer,chi2,0.22505465036781389,0.3000728671570852,false,0.10125915734002397,cramers_v
sex_by_manufacturer,chi2,0.2759614150252079,0.31538447431452327,false,0.03856563629042645,cramers_v
race_by_field_strength,chi2,0.14988752911078632,0.2398200465772581,false,0.10881206897025743,cramers_v
age_by_manufacturer,mann_whitney,0.044522726704255236,0.1187272712113473,false,-0.08467709370877863,r_rb
age_by_field_strength,mann_whitney,0.006770221019420461,0.027080884077681843,true,-0.1143345401491409,r_rb
