group,n,mean,median,std,q25,q75,iqr
Non-White,84,0.9385901231787779,0.9722795830194724,0.07785432624674632,0.9218543046357616,0.9781357882623706,0.05628148362660901
White,144,0.9333443127336183,0.9649619761492059,0.05790879264472618,0.8938557596597593,0.9793545800761676,0.08549882041640833
