group,n,mean,median,std,q25,q75,iqr
Non-White,84,0.958056916997226,0.9814107437046029,0.06719943158092767,0.9575193203091249,0.9852336071301027,0.027714286820977763
White,144,0.9601991535672306,0.9762384564777482,0.033380259552378166,0.9398548379640331,0.9865855135658915,0.046730675601858396
