group,n,mean,median,std,q25,q75,iqr
Non-White,84,1.6842739560887854,0.34375,6.370839172652246,0.0,0.6875,0.6875
White,144,1.1681028914088356,0.42969998717308044,2.147793613400226,0.0,1.03125,1.03125
