group,n,mean,median,std,q25,q75,iqr
Hispanic,8,0.9072155359705889,0.9095975089736694,0.030823771486009413,0.9052216599415325,0.9159723331964464,0.010750673254913967
Non-Hispanic,66,0.8963939217638078,0.9111016706174471,0.06087948678012588,0.8879636049582487,0.9258642611981025,0.037900656239853836
