group,n,mean,median,std,q25,q75,iqr
<53,36,0.8827144635022754,0.9002682096746437,0.07308803419242195,0.8842263087935457,0.9130531390330586,0.028826830239512935
>=53,39,0.8687802248508018,0.8739061624478779,0.04017713009586834,0.8557175558268783,0.8999362948051735,0.0442187389782952
