group,n,mean,median,std,q25,q75,iqr
40-60,29,0.9254131216008097,0.932847769440869,0.024126549931420164,0.9117753244532274,0.9438840968754317,0.032108772422204335
60+,26,0.9226402057692848,0.9287149484320598,0.030599386413227275,0.915347137637028,0.9412720704487842,0.02592493281175623
<40,21,0.9135110612525149,0.9415037907769354,0.09541438281347744,0.9200585877274129,0.9525515755690623,0.032492987841649446
