group,n,mean,median,std,q25,q75,iqr
Hispanic,8,5.75402931791865,2.628587543269895,7.145799089127077,1.375,3.990000009536743,2.615000009536743
Non-Hispanic,66,3.0274484289359407,0.9665569486191692,4.971070252711136,0.6875,1.9445436482630056,1.2570436482630056
