group,n,mean,median,std,q25,q75,iqr
Hispanic,8,0.9082079998118046,0.9105289632339235,0.028537826396581555,0.9058885612901876,0.9141392496221532,0.008250688331965628
Non-Hispanic,66,0.8960440979411923,0.9119680709438336,0.0595853255484451,0.884160397700281,0.9254084343858962,0.041248036685615164
