label,dir,dpd,best_group,worst_group,best_rate,worst_rate
mixed,0.9555288461538461,0.04363207547169812,White,Black,0.9811320754716981,0.9375
gold_trained,0.99375,0.005896226415094352,White,Black,0.9433962264150944,0.9375
silver_trained,0.9555288461538461,0.04363207547169812,White,Black,0.9811320754716981,0.9375
