group,n,mean,median,std,q25,q75,iqr
40-60,29,2.330567673554799,0.7686483672655527,3.9691582418286004,0.6875,1.9445436482630056,1.2570436482630056
60+,26,2.9009445214471206,1.09375,4.8583734054031895,0.8385254915624212,1.7188048362731934,0.8802793447107722
<40,21,3.486888532214812,0.9722718241315028,6.034702483234895,0.6875,1.467419610234237,0.779919610234237
