group,n,mean,median,std,q25,q75,iqr
Non-White,23,3.796507638498986,1.9841256437264507,4.662571444082172,0.8872664728414402,3.989999771118164,3.102733298276724
White,53,2.4597763397120525,1.1249735654116026,2.5887250329444966,0.8594001233577728,2.960836560554003,2.10143643719623
