group,n,mean,median,std,q25,q75,iqr
Hispanic,8,2.0943249370061388,1.5432785241035192,1.518201945539426,0.9608361688026877,3.5999999046325684,2.6391637358298805
Non-Hispanic,66,2.4083211251168732,1.375,2.716146432729316,0.8593988418579102,3.990000009536743,3.130601167678833
