group,n,mean,median,std,q25,q75,iqr
Black,16,0.9008394406261347,0.9300204099212588,0.10263249399840463,0.9141250346870163,0.9430287446414659,0.028903709954449575
White,53,0.9280261403614375,0.9362981639801818,0.02448510500661494,0.9187551216633126,0.9450572166410023,0.02630209497768965
