group,n,mean,median,std,q25,q75,iqr
Female,38,0.8656813943639274,0.882956894979624,0.05782099908291288,0.8559967910148416,0.8999607128826029,0.043963921867761324
Male,38,0.8589779931163718,0.8733196649164936,0.07893645209934025,0.8421282878547602,0.9010945942162873,0.05896630636152711
