group,n,mean,median,std,q25,q75,iqr
Non-White,23,2.7882937860386967,1.375,3.9990829537511097,0.6875,3.5999999046325684,2.9124999046325684
White,53,1.9443549080841187,1.375,1.4086809867751506,0.6875,3.990000009536743,3.302500009536743
