group,n,mean,median,std,q25,q75,iqr
<53,36,0.8747326250584075,0.8974946537053596,0.07717718110955282,0.8726571209746239,0.9079439469488808,0.03528682597425692
>=53,39,0.8582051018313718,0.8646283902830613,0.04530509567346927,0.8497485214166045,0.8946538760982874,0.044905354681682885
