group,n,mean,median,std,q25,q75,iqr
Non-White,23,4.388010980364987,1.03125,6.208122440740498,0.7811998724937439,3.990000009536743,3.2088001370429993
White,53,2.837563561899798,0.9722718241315028,4.678074424502538,0.6875,1.9216790815724831,1.2341790815724831
