group,n,mean,median,std,q25,q75,iqr
Non-White,23,0.9036532744617101,0.9254720590698441,0.09213854987971513,0.9056001846861922,0.9463504455367665,0.040750260850574316
White,53,0.9215991034912459,0.9296803856739565,0.029745871001647488,0.9134975511281699,0.9408063603995666,0.027308809271396672
