group,n,mean,median,std,q25,q75,iqr
Black,16,0.8665497326172743,0.8927364053251982,0.10643843542938654,0.878321458541179,0.9226952112694211,0.044373752728242066
Other,7,0.9109600860531325,0.9047327587681,0.02534680537710744,0.8943142001621417,0.9454379422591881,0.0511237420970464
White,53,0.8958840591633082,0.9077000875720109,0.03438881386129493,0.8863811362180376,0.9174318760314144,0.031050739813376804
