group,n,mean,median,std,q25,q75,iqr
Hispanic,8,0.8794509516128438,0.8855465096001072,0.04270613991254892,0.8834971984353526,0.9062374476387215,0.022740249203368923
Non-Hispanic,66,0.8622594038674283,0.8763700484070251,0.07041836794763308,0.8534668721109399,0.8999607128826029,0.046493840771663075
