group,n,mean,median,std,q25,q75,iqr
40-60,29,0.8819965923910992,0.8857769594736138,0.030210276283497026,0.8739061624478779,0.9030165098850003,0.029110347437122375
60+,26,0.8622404141463368,0.8664414826439775,0.04404236605314952,0.8295798274670755,0.8935774486099195,0.06399762114284402
<40,21,0.8819263335062131,0.9058785139773615,0.09262615421897305,0.8911529830260609,0.9171337360764391,0.02598075305037817
