group,n,mean,median,std,q25,q75,iqr
Hispanic,8,1.918488664214978,1.1171986162662506,1.6412005096104585,0.6076698900821893,3.5999999046325684,2.992330014550379
Non-Hispanic,66,2.2355104309130147,1.375,2.616938747439465,0.6875,3.989999771118164,3.302499771118164
