group,n,mean,median,std,q25,q75,iqr
<53,36,2.1971356269248794,1.264251111096594,3.0356358555645455,0.6875,3.4375001072883635,2.7500001072883635
>=53,39,2.2274181706088543,1.5372967345311055,1.9393654548244772,0.8594000935554504,3.990000009536743,3.1305999159812927
