group,n,mean,median,std,q25,q75,iqr
Hispanic,8,0.8882955408071773,0.8953176259800844,0.037200474949058454,0.8898412698412699,0.9082199115168935,0.01837864167562364
Non-Hispanic,66,0.8715132621873963,0.8830375229035298,0.06501299517767374,0.8570778679202365,0.9100080064051241,0.05293013848488759
