group,n,mean,median,std,q25,q75,iqr
Black,16,0.9008394406261347,0.9300204099212588,0.10263249399840463,0.9141250346870163,0.9430287446414659,0.028903709954449575
Other,7,0.938525360066398,0.9320383344590966,0.01884328034866533,0.9290329630226903,0.9624412657911702,0.033408302768479836
White,53,0.9280261403614375,0.9362981639801818,0.02448510500661494,0.9187551216633126,0.9450572166410023,0.02630209497768965
