group,n,mean,median,std,q25,q75,iqr
Female,38,0.9252127393712355,0.936731597390132,0.031619715716550624,0.9079800935978529,0.9455141879272259,0.037534094329372936
Male,38,0.9171387912268619,0.9313140831913145,0.07078009742781384,0.9193627409572401,0.9430137309210914,0.023650989963851288
