group,n,mean,median,std,q25,q75,iqr
Hispanic,8,0.9330309870771883,0.935629965239366,0.024951190113796227,0.9187551216633126,0.948117952008768,0.029362830345455393
Non-Hispanic,66,0.9224232645074621,0.935381682675288,0.05498379818751216,0.9162179474130668,0.9454380265108048,0.02922007909773794
