group,n,mean,median,std,q25,q75,iqr
Non-White,23,3.2050042966329846,2.1484915912151337,4.121180031642587,0.9722718241315028,3.989999771118164,3.0177279469866614
White,53,2.0819891175243073,1.375,1.5536952768978576,0.8593997955322266,3.990000009536743,3.1306002140045166
