group,n,mean,median,std,q25,q75,iqr
Female,38,2.925562079332627,0.8594005703926086,4.647530910428842,0.6875,2.578195810317993,1.8906958103179932
Male,38,2.764850532962777,0.9722718241315028,5.136778108021668,0.6875,1.375,0.6875
