group,n,mean,median,std,q25,q75,iqr
40-60,29,2.91657552423548,0.8594010472297668,4.787986200047053,0.6875,1.9445436482630056,1.2570436482630056
60+,26,3.303188856725154,1.1748790384694088,5.131095101953318,0.7812003493309021,3.990000009536743,3.208799660205841
<40,21,3.85007242149529,0.9722718241315028,5.973816194047759,0.6875,3.5999999046325684,2.9124999046325684
