group,n,mean,median,std,q25,q75,iqr
<53,36,3.072247422442912,0.8202986419200897,5.3143423709288475,0.6875,1.796875,1.109375
>=53,39,2.8255923017253544,1.03125,4.604308302551306,0.6875,2.1910500924548355,1.5035500924548355
