group,n,mean,median,std,q25,q75,iqr
<53,36,3.062940012110613,0.8593968152999878,5.4287125061829355,0.6875,1.467419610234237,0.779919610234237
>=53,39,2.695139450227536,0.9722718241315028,4.406822988886519,0.6875,2.0625,1.375
