label,dir,dpd,best_group,worst_group,best_rate,worst_rate
mixed,1.0,0.0,Male,Male,0.9736842105263158,0.9736842105263158
gold_trained,0.9459459459459459,0.052631578947368474,Male,Female,0.9736842105263158,0.9210526315789473
silver_trained,1.0,0.0,Female,Female,0.9736842105263158,0.9736842105263158
