group,n,mean,median,std,q25,q75,iqr
<53,36,2.345544010134095,1.3320512622594833,3.091014088983178,0.6875,3.990000009536743,3.302500009536743
>=53,39,2.5213291357561225,1.5492603136759329,2.1952338519969605,0.9722718241315028,3.990000009536743,3.0177281854052405
