group,n,mean,median,std,q25,q75,iqr
Female,38,2.911985986588515,0.9904213711320771,3.0924883056153214,0.8273041260810102,3.990000009536743,3.162695883455733
Male,38,2.816640899996103,1.505405967033224,3.6811681764648574,1.03125,2.9672718288998743,1.9360218288998743
