group,n,mean,median,std,q25,q75,iqr
Hispanic,8,3.5368279525663833,2.6405520798961337,3.372006567589381,1.375,2.804483614083768,1.4294836140837681
Non-Hispanic,66,2.4204891183061124,1.1091192024008387,3.1523618388844836,0.6875,2.682500123977661,1.9950001239776611
