group,n,mean,median,std,q25,q75,iqr
Black,16,0.8511197753092887,0.8848245156415848,0.1133311454001576,0.8420086855465166,0.9113410860983676,0.06933240055185097
Other,7,0.893245550059208,0.8888888888888888,0.026529098199571725,0.8739138472915511,0.9218543046357616,0.047940457344210485
White,53,0.8756268524822761,0.8851001286055484,0.04448692239549051,0.860170371909412,0.9078058012436754,0.047635429334263346
