group,n,mean,median,std,q25,q75,iqr
Non-White,23,0.8662128501688049,0.8884094417371556,0.09209931596830251,0.8721987926312098,0.9167171338240344,0.044518341192824606
White,53,0.8790473737451855,0.8944636490304534,0.0382615312444962,0.8635377225269548,0.905616203007947,0.042078480480992164
