group,n,mean,median,std,q25,q75,iqr
Hispanic,8,3.5984738046919347,2.3326585562551685,3.3864406564663163,1.375,3.990000009536743,2.615000009536743
Non-Hispanic,66,2.39556232506422,1.143017139665652,3.096905855980581,0.7335410276542376,2.7636483720339244,2.0301073443796867
