group,n,mean,median,std,q25,q75,iqr
Female,38,2.4722962777995128,1.030995599468337,2.5865125380220166,0.6875,3.7137500047683716,3.0262500047683716
Male,38,2.535482549275733,1.270946100339987,3.5584186950754946,0.8593976497650146,2.682499885559082,1.8231022357940674
