group,n,mean,median,std,q25,q75,iqr
Black,16,0.8746348877873814,0.9049839184365815,0.10965747192324675,0.8788369856517089,0.9279692788852456,0.04913229323353674
White,53,0.9012849178138409,0.911687909167105,0.03309506420522853,0.8885954156661177,0.9248756534276843,0.036280237761566636
