group,n,mean,median,std,q25,q75,iqr
Hispanic,8,0.8833409745766665,0.8933822175384921,0.04336573593178681,0.8864068695370476,0.8997412899940043,0.013334420456956653
Non-Hispanic,66,0.8750856405616653,0.8923121461810277,0.061936717700347435,0.8642000581613098,0.9078079767166315,0.043607918555321645
