group,n,mean,median,std,q25,q75,iqr
Female,38,0.5495179585805804,0.34375,1.0616870854178668,0.0,0.42969998717308044,0.42969998717308044
Male,38,0.4132117836335927,0.34375,0.7760192240881716,0.0,0.42969998717308044,0.42969998717308044
