group,n,mean,median,std,q25,q75,iqr
Black,65,0.9479410609392745,0.9772530439627016,0.07821767982250807,0.9439352867043855,0.981163055602571,0.037227768898185465
White,144,0.9467717331504245,0.970855177594237,0.0445156093472485,0.9159723331964464,0.9827970270218358,0.06682469382538936
