group,n,mean,median,std,q25,q75,iqr
Non-White,84,1.8330696111257214,0.34375,7.059496573327404,0.0,0.6875,0.6875
White,144,1.4014534048624645,0.4101499915122986,3.7445064323572548,0.0,0.8385254915624212,0.8385254915624212
